referrer,views_total,views_unique
Google,103,40
schorschinho.github.io,57,21
github.com,42,13
forum.mrshub.org,39,11
mrshub.org,20,7
ecosia.org,8,1
chatgpt.com,5,1
gabamrs.com,4,3
DuckDuckGo,3,3
nitrc.org,3,2
