referrer,views_total,views_unique
Google,166,45
schorschinho.github.io,110,19
github.com,109,17
forum.mrshub.org,19,7
mrshub.org,15,4
Bing,14,3
DuckDuckGo,13,1
chatgpt.com,9,2
nitrc.org,6,2
gabamrs.com,5,2
