referrer,views_total,views_unique
Google,279,40
schorschinho.github.io,72,22
chatgpt.com,28,6
github.com,26,8
Bing,24,5
forum.mrshub.org,10,7
mrshub.org,6,3
markmikkelsen.github.io,3,2
DuckDuckGo,2,2
statics.teams.cdn.office.net,2,2
