referrer,views_total,views_unique
Google,73,26
schorschinho.github.io,42,18
github.com,42,11
forum.mrshub.org,21,10
Bing,17,6
nitrc.org,10,5
chatgpt.com,10,3
mrshub.org,5,3
osprey-bids.readthedocs.io,2,2
DuckDuckGo,1,1
