referrer,views_total,views_unique
Google,179,58
schorschinho.github.io,86,41
github.com,51,17
chatgpt.com,30,5
mrshub.org,19,4
forum.mrshub.org,17,9
Bing,13,7
gabamrs.com,8,7
nitrc.org,5,3
DuckDuckGo,4,3
