referrer,views_total,views_unique
Google,356,60
schorschinho.github.io,110,35
github.com,96,13
chatgpt.com,25,7
forum.mrshub.org,20,9
perplexity.ai,15,2
gabamrs.com,11,4
mrshub.org,8,5
Bing,6,5
claude.ai,4,3
