referrer,views_total,views_unique
Google,232,61
schorschinho.github.io,78,23
forum.mrshub.org,60,22
github.com,52,13
Bing,11,4
mrshub.netlify.app,9,3
mrshub.org,8,5
nitrc.org,4,1
chatgpt.com,2,2
se.search.yahoo.com,2,2
