referrer,views_total,views_unique
Google,98,22
forum.mrshub.org,33,8
schorschinho.github.io,31,11
Bing,11,4
search.brave.com,4,2
medrxiv.org,4,1
mrshub.netlify.app,3,2
github.com,3,1
chatgpt.com,1,1
gabamrs.com,1,1
