referrer,views_total,views_unique
Google,210,63
schorschinho.github.io,99,26
forum.mrshub.org,73,16
github.com,23,7
mrshub.org,21,8
chatgpt.com,14,4
mail.google.com,12,1
Bing,5,4
cn.bing.com,4,3
todo.scott5.org,4,2
