referrer,views_total,views_unique
Google,42,21
schorschinho.github.io,39,17
github.com,21,7
mrshub.org,10,4
confluence.utdallas.edu,8,1
Bing,4,3
chatgpt.com,4,2
Yahoo,4,1
gabamrs.com,3,2
word-view.officeapps.live.com,3,2
