referrer,views_total,views_unique
Google,170,52
schorschinho.github.io,99,27
mrshub.org,51,4
github.com,41,8
osprey-bids.readthedocs.io,24,3
nitrc.org,21,7
forum.mrshub.org,14,6
chatgpt.com,11,7
Bing,7,5
Yahoo,4,4
