referrer,views_total,views_unique
github.com,85,9
schorschinho.github.io,80,14
Google,70,25
forum.mrshub.org,23,10
Bing,19,4
mrshub.org,9,4
search.brave.com,9,2
chatgpt.com,4,3
statics.teams.cdn.office.net,3,2
groups.google.com,3,1
