referrer,views_total,views_unique
Google,102,36
github.com,44,11
schorschinho.github.io,22,10
forum.mrshub.org,11,3
chatgpt.com,7,4
DuckDuckGo,3,2
nitrc.org,3,2
Bing,2,2
search.brave.com,2,2
nextaicore.com,2,1
