referrer,views_total,views_unique
Google,193,43
schorschinho.github.io,45,16
forum.mrshub.org,22,5
Bing,17,6
github.com,7,3
DuckDuckGo,5,1
medrxiv.org,4,1
chatgpt.com,3,2
Yahoo,3,1
nitrc.org,2,2
