referrer,views_total,views_unique
Google,157,43
schorschinho.github.io,120,18
github.com,108,16
forum.mrshub.org,22,9
mrshub.org,15,4
Bing,14,3
DuckDuckGo,13,1
chatgpt.com,9,2
nitrc.org,6,2
gabamrs.com,5,2
