referrer,views_total,views_unique
Google,98,38
github.com,51,17
schorschinho.github.io,34,14
forum.mrshub.org,18,5
chatgpt.com,11,7
Bing,6,2
gabamrs.com,5,3
ecosia.org,5,1
osprey-docs-test.readthedocs.io,4,3
search.brave.com,4,2
