referrer,views_total,views_unique
Google,362,61
schorschinho.github.io,112,36
github.com,89,11
chatgpt.com,20,6
forum.mrshub.org,16,10
perplexity.ai,15,2
mrshub.org,8,5
statics.teams.cdn.office.net,8,2
gabamrs.com,7,3
Bing,6,5
