referrer,views_total,views_unique
Google,163,45
schorschinho.github.io,106,35
mrshub.org,31,4
nitrc.org,27,6
github.com,27,5
chatgpt.com,20,3
Bing,18,8
forum.mrshub.org,14,7
Yahoo,10,4
gabamrs.com,7,3
