referrer,views_total,views_unique
Google,112,47
schorschinho.github.io,58,22
github.com,41,12
forum.mrshub.org,40,10
mrshub.org,20,7
ecosia.org,8,1
gabamrs.com,6,5
chatgpt.com,4,1
DuckDuckGo,3,3
nitrc.org,3,2
