referrer,views_total,views_unique
Google,127,32
schorschinho.github.io,92,28
forum.mrshub.org,41,8
github.com,26,6
nitrc.org,22,5
Bing,21,11
Yahoo,8,2
gabamrs.com,6,2
chatgpt.com,3,1
DuckDuckGo,2,2
