referrer,views_total,views_unique
Google,108,38
schorschinho.github.io,59,16
github.com,56,9
forum.mrshub.org,49,13
Bing,42,3
chatgpt.com,11,3
mrshub.org,10,5
yandex.ru,9,3
copilot.microsoft.com,4,1
search.brave.com,3,3
