referrer,views_total,views_unique
Google,370,52
schorschinho.github.io,110,24
github.com,61,12
chatgpt.com,28,5
Bing,26,7
mrshub.org,18,5
forum.mrshub.org,15,10
DuckDuckGo,10,3
statics.teams.cdn.office.net,4,3
copilot.microsoft.com,2,1
