referrer,views_total,views_unique
Google,168,32
schorschinho.github.io,50,19
Bing,47,7
github.com,42,4
chatgpt.com,11,6
forum.mrshub.org,10,8
markmikkelsen.github.io,3,2
wtclarke.github.io,2,1
cn.bing.com,2,1
mrshub.netlify.app,1,1
