referrer,views_total,views_unique
Google,362,47
schorschinho.github.io,111,21
github.com,55,9
chatgpt.com,31,6
Bing,25,6
forum.mrshub.org,9,6
mrshub.org,6,3
statics.teams.cdn.office.net,2,2
DuckDuckGo,2,2
cn.bing.com,2,1
