referrer,views_total,views_unique
Google,165,43
forum.mrshub.org,42,15
schorschinho.github.io,39,14
github.com,30,11
Bing,28,3
mrshub.org,7,4
ecosia.org,6,1
gabamrs.com,5,5
chatgpt.com,4,3
nitrc.org,2,1
