url_path,views_total,views_unique
/schorschinho/osprey,199,115
/schorschinho/osprey/issues,33,8
/schorschinho/osprey/releases,24,12
/schorschinho/osprey/pulls,22,6
/schorschinho/osprey/releases/tag/v.2.9.0,14,8
/schorschinho/osprey/blob/develop/README.md,11,9
/schorschinho/osprey/tree/develop,11,8
/schorschinho/osprey/tree/develop/GUI,9,4
/schorschinho/osprey/tree/develop/load,8,6
/schorschinho/osprey/tree/develop/quantify,6,4
