referrer,views_total,views_unique
schorschinho.github.io,65,19
Google,52,35
github.com,28,6
Bing,21,7
forum.mrshub.org,16,7
chatgpt.com,5,4
mrshub.org,5,1
nitrc.org,4,2
gabamrs.com,3,2
DuckDuckGo,3,1
