time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-03 00:00:00+00:00,1.0,1.0,67,25
2025-04-04 00:00:00+00:00,,,91,13
2025-04-05 00:00:00+00:00,1.0,1.0,2,2
2025-04-06 00:00:00+00:00,2.0,2.0,5,5
2025-04-07 00:00:00+00:00,1.0,1.0,47,18
2025-04-08 00:00:00+00:00,1.0,1.0,108,26
2025-04-09 00:00:00+00:00,2.0,2.0,104,19
2025-04-10 00:00:00+00:00,2.0,2.0,30,11
2025-04-11 00:00:00+00:00,2.0,2.0,55,19
2025-04-12 00:00:00+00:00,2.0,2.0,3,3
2025-04-13 00:00:00+00:00,1.0,1.0,6,3
2025-04-14 00:00:00+00:00,1.0,1.0,23,13
2025-04-15 00:00:00+00:00,3.0,3.0,83,19
2025-04-16 00:00:00+00:00,1.0,1.0,125,16
