referrer,views_total,views_unique
Google,135,43
schorschinho.github.io,99,34
nitrc.org,32,8
mrshub.org,31,4
github.com,26,5
chatgpt.com,18,3
forum.mrshub.org,11,6
Bing,10,6
Yahoo,5,3
gabamrs.com,5,3
