referrer,views_total,views_unique
Google,211,56
schorschinho.github.io,68,22
forum.mrshub.org,64,24
github.com,53,12
nitrc.org,8,3
mrshub.org,7,4
Bing,5,2
se.search.yahoo.com,2,2
epfl.ch,2,1
ecosia.org,2,1
