referrer,views_total,views_unique
Google,254,67
schorschinho.github.io,105,49
github.com,64,20
forum.mrshub.org,27,13
mrshub.org,20,5
chatgpt.com,18,4
Bing,17,10
gabamrs.com,10,7
DuckDuckGo,8,5
nitrc.org,5,3
