referrer,views_total,views_unique
Google,291,56
schorschinho.github.io,99,36
github.com,90,13
forum.mrshub.org,26,12
chatgpt.com,17,6
perplexity.ai,15,2
gabamrs.com,12,5
Bing,9,7
youtube.com,6,2
DuckDuckGo,5,3
