referrer,views_total,views_unique
Google,86,47
schorschinho.github.io,57,22
github.com,48,19
researchgate.net,27,1
chatgpt.com,14,7
Bing,13,5
osprey-docs-test.readthedocs.io,11,7
forum.mrshub.org,8,3
ecosia.org,6,1
gabamrs.com,5,3
