referrer,views_total,views_unique
Google,123,41
schorschinho.github.io,68,24
github.com,46,17
Bing,30,11
nitrc.org,17,7
forum.mrshub.org,12,7
mrshub.org,10,6
word-view.officeapps.live.com,6,1
chatgpt.com,4,4
webmail.unicaen.fr,2,2
