referrer,views_total,views_unique
Google,61,38
schorschinho.github.io,37,13
github.com,17,4
forum.mrshub.org,8,3
Bing,7,6
nitrc.org,7,5
helpdesk.neurorx.com,6,2
gabamrs.com,4,3
chatgpt.com,3,3
DuckDuckGo,3,1
