referrer,views_total,views_unique
Google,162,43
schorschinho.github.io,93,30
forum.mrshub.org,85,23
mrshub.org,13,2
github.com,12,8
Bing,11,3
nitrc.org,6,4
se.search.yahoo.com,6,2
chatgpt.com,4,1
statics.teams.cdn.office.net,2,1
