referrer,views_total,views_unique
Google,67,34
schorschinho.github.io,33,17
Bing,10,7
nitrc.org,8,7
forum.mrshub.org,4,3
helpdesk.neurorx.com,4,2
chatgpt.com,4,1
github.com,3,3
gabamrs.com,3,2
mrshub.org,2,2
