referrer,views_total,views_unique
Google,123,30
schorschinho.github.io,62,25
forum.mrshub.org,37,7
nitrc.org,22,5
Bing,20,10
Yahoo,8,2
github.com,7,5
chatgpt.com,7,2
gabamrs.com,6,2
mrshub.org,2,2
