referrer,views_total,views_unique
Google,162,42
schorschinho.github.io,105,16
github.com,95,14
forum.mrshub.org,15,5
Bing,14,3
DuckDuckGo,13,1
chatgpt.com,10,3
mrshub.org,8,2
nitrc.org,6,2
gabamrs.com,5,2
