url_path,views_total,views_unique
/schorschinho/osprey,194,110
/schorschinho/osprey/releases,20,11
/schorschinho/osprey/pulls,18,5
/schorschinho/osprey/issues,15,6
/schorschinho/osprey/tree/develop/quantify,13,9
/schorschinho/osprey/releases/tag/v.2.9.0,12,9
/schorschinho/osprey/blob/develop/README.md,12,8
/schorschinho/osprey/blob/develop/quantify/OspreyQuantify.m,10,7
/schorschinho/osprey/tree/develop,10,6
/schorschinho/osprey/tree/develop/GUI,10,5
