referrer,views_total,views_unique
schorschinho.github.io,46,13
Google,32,18
forum.mrshub.org,26,3
github.com,16,7
mrshub.org,9,2
nitrc.org,4,2
yandex.ru,3,1
Bing,2,2
search.brave.com,2,2
perplexity.ai,2,1
