referrer,views_total,views_unique
Google,104,47
schorschinho.github.io,30,11
mrshub.org,19,7
github.com,17,9
Bing,9,5
nitrc.org,7,3
forum.mrshub.org,6,3
DuckDuckGo,5,3
gabamrs.com,4,4
chatgpt.com,4,3
