referrer,views_total,views_unique
Google,203,51
forum.mrshub.org,60,22
schorschinho.github.io,53,17
github.com,41,11
Bing,11,4
mrshub.netlify.app,8,2
mrshub.org,7,4
chatgpt.com,6,3
nitrc.org,4,1
ecosia.org,2,1
