referrer,views_total,views_unique
Google,209,55
schorschinho.github.io,69,22
forum.mrshub.org,63,21
github.com,52,13
Bing,19,5
mrshub.netlify.app,9,3
mrshub.org,8,5
chatgpt.com,6,3
nitrc.org,4,1
ecosia.org,2,1
