referrer,views_total,views_unique
Google,101,35
github.com,44,11
schorschinho.github.io,25,12
forum.mrshub.org,11,3
Bing,10,2
chatgpt.com,7,4
DuckDuckGo,3,2
nitrc.org,3,2
search.brave.com,2,2
nextaicore.com,2,1
