referrer,views_total,views_unique
schorschinho.github.io,104,10
Google,99,36
github.com,18,9
mrshub.org,15,4
osprey-bids.readthedocs.io,7,1
forum.mrshub.org,6,3
Bing,3,2
chatgpt.com,2,2
gabamrs.com,2,2
chla.sharepoint.com,1,1
