referrer,views_total,views_unique
Google,204,62
schorschinho.github.io,91,29
github.com,50,11
forum.mrshub.org,19,11
chatgpt.com,12,5
Bing,10,2
onlinelibrary.wiley.com,10,1
gabamrs.com,8,2
mrshub.org,7,4
kennedykrieger.org,5,3
