referrer,views_total,views_unique
Google,111,43
schorschinho.github.io,79,26
github.com,41,14
Bing,35,12
nitrc.org,17,7
forum.mrshub.org,12,7
mrshub.org,8,4
word-view.officeapps.live.com,6,1
chatgpt.com,5,4
webmail.unicaen.fr,2,2
