referrer,views_total,views_unique
Google,105,37
schorschinho.github.io,34,18
github.com,34,5
forum.mrshub.org,13,4
Bing,9,6
chatgpt.com,5,2
nitrc.org,4,4
kennedykrieger.org,1,1
medium.com,1,1
search.brave.com,1,1
