referrer,views_total,views_unique
Google,251,65
schorschinho.github.io,96,49
github.com,62,19
forum.mrshub.org,28,14
mrshub.org,20,5
chatgpt.com,18,4
Bing,17,10
gabamrs.com,10,7
DuckDuckGo,8,5
nitrc.org,5,3
