referrer,views_total,views_unique
Google,288,56
schorschinho.github.io,95,38
github.com,83,12
forum.mrshub.org,28,13
chatgpt.com,18,7
perplexity.ai,15,2
gabamrs.com,14,7
Bing,11,8
youtube.com,6,2
mrshub.org,5,5
