referrer,views_total,views_unique
Google,76,26
forum.mrshub.org,52,9
github.com,52,6
schorschinho.github.io,42,16
Bing,17,3
chatgpt.com,13,5
search.brave.com,10,3
yandex.ru,9,3
mrshub.org,6,3
copilot.microsoft.com,3,1
