url_path,views_total,views_unique
/schorschinho/osprey,182,102
/schorschinho/osprey/releases,16,10
/schorschinho/osprey/releases/tag/v.2.9.0,14,6
/schorschinho/osprey/issues,10,7
/schorschinho/osprey/tree/develop/exampledata,10,6
/schorschinho/osprey/pulls,8,6
/schorschinho/osprey/tree/develop,6,6
/schorschinho/osprey/tree/develop/libraries/LCModel,6,3
/schorschinho/osprey/tree/develop/libraries/LCModel/win/win10/LCModel_win_win10,6,3
/schorschinho/osprey/tree/develop/exampledata/twix,5,5
