referrer,views_total,views_unique
Google,138,34
schorschinho.github.io,74,26
forum.mrshub.org,35,6
nitrc.org,22,5
Bing,20,10
Yahoo,8,2
github.com,7,5
chatgpt.com,7,2
gabamrs.com,6,2
Baidu,1,1
