referrer,views_total,views_unique
Google,69,27
schorschinho.github.io,68,16
forum.mrshub.org,13,4
github.com,11,4
confluence.utdallas.edu,8,1
Bing,6,5
chatgpt.com,5,3
gabamrs.com,4,3
word-view.officeapps.live.com,4,3
Yahoo,4,1
