referrer,views_total,views_unique
Google,100,39
github.com,47,14
schorschinho.github.io,28,12
forum.mrshub.org,17,4
chatgpt.com,11,7
gabamrs.com,5,3
ecosia.org,5,1
search.brave.com,4,2
DuckDuckGo,3,2
nitrc.org,3,2
