referrer,views_total,views_unique
Google,76,26
github.com,55,7
forum.mrshub.org,52,10
schorschinho.github.io,34,13
Bing,18,3
search.brave.com,10,3
yandex.ru,7,2
chatgpt.com,6,3
mrshub.org,6,3
copilot.microsoft.com,3,1
