referrer,views_total,views_unique
Google,89,44
schorschinho.github.io,59,21
github.com,43,14
researchgate.net,27,1
chatgpt.com,14,7
Bing,9,3
forum.mrshub.org,8,3
osprey-docs-test.readthedocs.io,7,6
gabamrs.com,5,3
ecosia.org,5,1
