referrer,views_total,views_unique
Google,110,43
schorschinho.github.io,96,26
Bing,36,13
github.com,35,10
nitrc.org,13,6
forum.mrshub.org,11,6
mrshub.org,8,4
chatgpt.com,5,4
bio.tools,1,1
com.slack,1,1
