referrer,views_total,views_unique
Google,185,33
schorschinho.github.io,54,21
Bing,50,9
github.com,47,5
forum.mrshub.org,12,9
chatgpt.com,11,6
markmikkelsen.github.io,3,2
mrshub.org,2,1
cn.bing.com,2,1
wtclarke.github.io,2,1
