url_path,views_total,views_unique
/schorschinho/osprey,187,105
/schorschinho/osprey/issues,30,14
/schorschinho/osprey/releases,19,12
/schorschinho/osprey/releases/tag/v.2.9.0,19,8
/schorschinho/osprey/tree/develop,19,8
/schorschinho/osprey/tree/develop/exampledata,14,7
/schorschinho/osprey/tree/develop/load,10,6
/schorschinho/osprey/tree/develop/fit,8,5
/schorschinho/osprey/tree/develop/coreg,7,5
/schorschinho/osprey/tree/develop/exampledata/twix,7,3
