referrer,views_total,views_unique
schorschinho.github.io,47,14
Google,27,16
forum.mrshub.org,15,5
github.com,13,7
mrshub.org,7,1
Bing,5,4
nitrc.org,4,3
yandex.ru,3,1
search.brave.com,2,2
perplexity.ai,2,1
