referrer,views_total,views_unique
Google,107,36
github.com,37,11
schorschinho.github.io,24,12
Bing,15,4
forum.mrshub.org,11,3
DuckDuckGo,8,5
nitrc.org,8,3
mrshub.org,5,4
chatgpt.com,5,3
gabamrs.com,3,3
