referrer,views_total,views_unique
Google,163,45
schorschinho.github.io,107,17
github.com,78,11
gabamrs.com,18,3
forum.mrshub.org,15,5
chatgpt.com,15,4
Bing,14,3
DuckDuckGo,13,1
mrshub.org,9,3
nitrc.org,6,2
